campaign_id,channel_social_media,channel_tv,channel_radio,channel_print,channel_email,channel_community,age_group,income_bracket,education,geographic_region,vaccination_completed,health_screening,behavior_change,cost_per_contact,campaign_year,conversion
19268,1,0,0,0,1,0,25-34,>100k,Bachelors,West,0,0,0,8.090866360158982,2024,0
19269,1,0,1,1,1,0,65+,<25k,Graduate,South,0,0,0,4.009721169671878,2024,0
19270,1,0,0,1,0,0,35-44,<25k,Graduate,West,0,1,0,11.625256807697218,2023,0
19271,0,0,1,0,1,1,65+,<25k,Graduate,West,0,0,0,7.779568642110459,2023,0
19272,1,0,0,0,1,1,45-54,25-50k,High School,Midwest,1,0,0,4.249353560585723,2023,1
19273,0,0,0,0,1,0,55-64,25-50k,Graduate,Northeast,0,0,1,6.390615801137855,2023,0
19274,0,1,0,0,1,1,35-44,>100k,Bachelors,South,0,0,0,9.68301348988823,2024,0
19275,0,0,0,0,0,0,65+,>100k,Some College,West,0,0,0,4.251619464673936,2023,0
19276,0,1,1,0,0,1,25-34,>100k,High School,South,0,0,1,8.286365441910858,2023,1
19277,1,0,0,0,1,1,65+,25-50k,Bachelors,South,0,0,0,12.326589528383822,2024,1
19278,1,1,1,0,0,0,25-34,>100k,Bachelors,South,0,0,0,11.544592585333563,2023,0
19279,0,0,0,0,0,1,18-24,<25k,Bachelors,South,0,0,1,13.084277581368564,2024,0
19280,0,0,0,1,0,1,25-34,<25k,High School,South,0,0,1,5.086212069105137,2023,1
19281,0,1,1,0,0,0,25-34,<25k,Graduate,West,0,1,0,11.11818596621913,2024,0
19282,1,0,0,0,1,0,55-64,50-75k,Bachelors,Midwest,0,0,0,9.881051998848939,2024,1
19283,1,1,0,0,0,0,25-34,>100k,High School,Northeast,0,0,0,9.085351981527099,2024,1
19284,1,1,1,0,1,1,25-34,<25k,Graduate,Midwest,0,1,0,11.673945297990777,2023,1
19285,1,0,0,0,0,1,25-34,>100k,High School,West,0,0,0,4.912263257333612,2023,1
19286,1,1,0,0,0,1,18-24,>100k,Graduate,Northeast,0,0,1,3.026186238345078,2023,0
19287,1,0,0,0,0,0,65+,25-50k,Bachelors,Northeast,0,0,1,5.479609668103161,2023,0
19288,0,0,0,0,0,0,18-24,75-100k,High School,Northeast,0,0,0,12.81698344156768,2024,0
19289,1,0,0,0,1,0,65+,75-100k,Some College,Midwest,0,0,0,14.110613900836213,2023,1
19290,1,1,0,0,0,0,25-34,75-100k,High School,Midwest,0,0,0,5.256786595061262,2024,0
19291,1,0,0,0,0,1,25-34,>100k,Some College,West,0,0,0,9.278083818426584,2023,0
19292,1,1,0,0,0,1,65+,<25k,Graduate,West,0,0,0,9.522452268691133,2024,1
19293,1,0,0,1,0,0,65+,<25k,High School,Northeast,0,1,0,13.299981603455166,2023,0
19294,1,1,0,1,1,0,65+,<25k,Bachelors,West,1,0,0,6.4448735723903505,2023,1
19295,1,1,0,0,1,0,18-24,75-100k,Some College,West,0,0,0,8.487095195557263,2023,0
19296,0,0,0,0,0,0,35-44,75-100k,Some College,Northeast,0,0,1,12.301848539399542,2023,0
19297,0,1,0,1,0,0,25-34,50-75k,Graduate,West,1,0,0,8.141153838094382,2024,0
19298,1,0,0,1,1,0,18-24,<25k,Bachelors,West,0,0,1,14.228087797145522,2023,0
19299,0,0,0,0,1,0,35-44,50-75k,High School,South,0,0,1,7.0286747348001075,2023,0
19300,1,1,0,0,1,0,45-54,25-50k,Graduate,Northeast,0,0,1,14.866146377996385,2023,0
19301,1,1,1,0,0,0,18-24,25-50k,High School,Northeast,0,0,0,3.9706244294880486,2024,0
19302,1,0,0,0,1,1,25-34,>100k,Bachelors,Northeast,0,0,0,11.16952982292052,2024,0
19303,1,0,0,0,0,0,55-64,>100k,Some College,Northeast,0,0,0,6.96023451289571,2024,0
19304,0,0,1,0,0,1,45-54,25-50k,Some College,South,0,0,0,8.419464627524647,2024,1
19305,1,1,0,0,0,0,65+,50-75k,Graduate,South,0,1,1,13.623136027031824,2023,0
19306,1,1,0,0,1,1,18-24,<25k,Some College,Midwest,0,0,0,12.584519434271536,2024,1
19307,0,0,0,0,0,0,18-24,<25k,High School,South,0,0,0,7.68571689303759,2024,0
19308,0,0,0,0,0,0,45-54,75-100k,Bachelors,Midwest,0,0,0,7.4341010446896565,2024,0
19309,1,0,1,1,1,1,25-34,>100k,High School,South,0,1,0,9.279047835611811,2024,0
19310,1,0,0,0,1,0,35-44,>100k,High School,Midwest,0,0,0,4.050321927073574,2023,0
19311,1,0,0,1,0,0,35-44,>100k,Graduate,South,0,0,0,13.627932349051713,2023,0
19312,0,0,0,1,0,0,45-54,75-100k,Bachelors,South,0,0,0,10.273096664883592,2024,0
19313,0,1,1,0,1,0,18-24,25-50k,Bachelors,Midwest,1,0,1,8.751232966646795,2023,1
19314,0,0,1,1,0,0,65+,25-50k,Some College,Midwest,0,0,0,7.1909026880400635,2024,0
19315,0,1,0,0,0,0,18-24,50-75k,Some College,West,0,0,0,2.7281664739136087,2023,0
19316,1,1,0,0,0,0,25-34,25-50k,Graduate,Northeast,0,0,1,5.743453452136178,2024,0
19317,0,0,1,0,0,1,55-64,50-75k,Graduate,Midwest,0,0,0,7.981881878194791,2024,0
19318,1,0,0,1,1,1,45-54,<25k,Bachelors,South,0,0,0,6.826015660564273,2024,0
19319,1,1,0,0,0,1,55-64,<25k,Bachelors,West,0,0,1,2.7640019781582805,2024,0
19320,1,0,1,0,0,0,18-24,50-75k,High School,Northeast,1,0,0,12.573535946298296,2024,0
19321,0,1,0,0,0,0,18-24,25-50k,High School,Midwest,0,0,0,11.851246316232128,2024,0
19322,1,0,1,1,0,0,18-24,75-100k,Bachelors,Northeast,0,0,0,9.092215095336819,2024,1
19323,0,0,1,0,0,1,35-44,>100k,High School,Northeast,1,0,0,3.663700674669167,2024,0
19324,0,1,1,0,0,1,18-24,50-75k,Some College,Northeast,0,0,0,4.625449998501274,2023,1
19325,0,0,1,1,1,0,45-54,50-75k,Some College,West,0,0,0,8.74540432813724,2023,0
19326,1,1,1,0,1,0,45-54,>100k,Graduate,West,0,0,0,7.380877122756788,2023,1
19327,0,0,1,1,0,0,18-24,75-100k,High School,West,0,0,1,2.982779252882776,2023,0
19328,0,0,0,0,0,0,45-54,<25k,Graduate,Midwest,0,0,0,3.7487238455104674,2023,0
19329,0,0,0,0,0,0,35-44,75-100k,Bachelors,Northeast,0,0,1,14.254394445132146,2024,0
19330,0,0,0,0,0,1,65+,75-100k,Some College,Northeast,0,0,1,6.646193217254718,2023,1
19331,0,1,1,0,0,0,35-44,<25k,High School,Northeast,0,0,0,12.822430710502886,2023,0
19332,1,0,0,0,1,0,55-64,50-75k,Some College,South,0,0,1,8.47383258149923,2023,0
19333,1,1,0,0,0,0,35-44,25-50k,Some College,West,0,0,1,12.40933030962723,2023,0
19334,1,1,0,0,0,1,25-34,75-100k,Graduate,Northeast,0,0,0,8.184478783864595,2024,0
19335,1,0,0,0,1,0,18-24,50-75k,Graduate,West,0,0,0,2.817133626356786,2023,0
19336,1,1,0,0,1,0,18-24,<25k,Bachelors,South,0,0,0,11.090459096029669,2023,0
19337,0,0,1,0,0,1,18-24,25-50k,Some College,Northeast,0,0,1,10.29445663213713,2024,0
19338,1,1,0,0,1,0,18-24,<25k,Bachelors,Midwest,0,0,0,9.265274891172197,2023,0
19339,1,1,0,1,0,1,55-64,25-50k,Some College,South,0,0,0,8.208941642183134,2024,0
19340,0,0,0,1,0,0,25-34,50-75k,High School,West,0,0,0,6.339675599516438,2024,0
19341,1,0,1,1,0,0,65+,>100k,High School,Northeast,0,0,0,10.423818083018404,2023,0
19342,1,1,1,0,1,0,35-44,50-75k,Some College,South,1,0,1,7.660829646568388,2024,1
19343,1,1,1,0,1,1,45-54,50-75k,Graduate,West,0,0,0,11.202023925637466,2024,0
19344,1,0,1,0,0,0,18-24,<25k,Graduate,Northeast,0,0,0,8.882153267739628,2023,0
19345,0,0,1,0,1,0,45-54,50-75k,Bachelors,West,0,0,1,12.88159583646854,2023,0
19346,1,0,0,0,0,0,65+,25-50k,Bachelors,West,0,0,1,7.124615952122814,2024,0
19347,0,1,0,0,0,0,18-24,75-100k,Graduate,South,0,0,1,5.946844498779591,2024,0
19348,1,0,0,0,0,0,25-34,<25k,Graduate,West,0,0,0,4.628623554788439,2023,0
19349,1,0,0,0,1,1,35-44,<25k,High School,West,0,0,0,3.940627483942389,2023,0
19350,1,0,1,0,1,0,35-44,75-100k,Some College,South,0,0,1,7.064234143212628,2024,0
19351,0,1,0,0,1,0,25-34,>100k,Some College,Northeast,0,0,0,13.988906377395141,2024,0
19352,0,0,1,1,0,0,45-54,>100k,Bachelors,Midwest,0,0,1,13.277396901782728,2023,0
19353,0,1,0,1,0,0,65+,>100k,Graduate,Midwest,1,0,0,14.718251108826635,2024,0
19354,0,0,0,0,0,0,18-24,25-50k,High School,Midwest,1,0,0,2.5773303678370905,2023,0
19355,1,0,0,1,1,0,35-44,25-50k,Graduate,West,0,0,0,10.026976531244538,2023,0
19356,1,0,0,1,1,0,25-34,25-50k,Graduate,West,1,0,0,12.873889818061693,2024,0
19357,1,0,0,0,0,0,45-54,50-75k,Bachelors,Northeast,0,0,0,14.891242014889126,2024,0
19358,1,1,0,0,1,0,35-44,50-75k,Graduate,Midwest,0,0,0,7.751611113254871,2023,0
19359,0,1,1,1,0,0,35-44,25-50k,High School,Midwest,0,1,0,9.438304653432654,2024,0
19360,0,1,0,1,1,0,18-24,>100k,High School,Midwest,0,1,0,11.655380009909859,2024,0
19361,0,1,1,0,0,1,65+,<25k,High School,Northeast,0,0,0,5.559815219315544,2024,0
19362,1,0,0,0,1,1,55-64,75-100k,Bachelors,West,1,0,0,11.386934965563437,2024,1
19363,1,1,0,0,0,0,55-64,75-100k,Bachelors,West,0,0,0,12.282257086728036,2023,0
19364,1,0,0,0,1,0,65+,75-100k,Graduate,South,0,0,0,8.019024355767085,2023,0
19365,0,1,1,0,1,0,35-44,<25k,High School,West,0,0,1,3.0340296000824,2023,0
19366,0,0,0,1,0,0,35-44,<25k,High School,Northeast,0,0,0,13.621238547885515,2024,0
19367,1,0,0,0,1,0,45-54,75-100k,High School,South,0,0,0,4.547914633321317,2023,0
19368,0,0,0,0,0,0,18-24,>100k,Some College,South,0,0,0,6.966286222007055,2023,0
19369,1,1,1,0,1,1,18-24,50-75k,High School,Northeast,0,0,0,9.260533211026441,2023,1
19370,0,1,1,0,0,0,65+,50-75k,High School,Midwest,0,1,0,4.558277088443065,2023,0
19371,0,0,0,0,0,1,25-34,>100k,Graduate,Northeast,0,0,0,5.8766272329271265,2023,0
19372,1,1,0,0,1,0,55-64,<25k,Some College,Midwest,0,0,0,6.47274665026057,2024,1
19373,0,1,0,0,1,1,35-44,>100k,Some College,South,0,0,1,9.70645267371366,2023,1
19374,1,0,1,0,0,1,18-24,25-50k,Some College,South,1,0,0,2.9839637788027513,2024,1
19375,1,1,0,0,1,0,45-54,50-75k,High School,South,0,0,0,9.519801467615167,2023,0
19376,0,0,0,0,1,0,35-44,>100k,Some College,Northeast,0,0,0,4.014278357056497,2023,0
19377,1,1,0,0,0,1,65+,<25k,High School,Midwest,0,0,1,10.992549402479751,2023,0
19378,1,0,0,1,1,0,25-34,25-50k,Bachelors,Midwest,0,0,0,10.182204355075031,2023,0
19379,0,0,0,1,0,1,25-34,>100k,High School,West,0,0,0,6.082815429000237,2023,0
19380,1,1,0,1,1,0,45-54,25-50k,Graduate,Northeast,0,0,1,2.7784711419708152,2023,0
19381,1,0,0,1,0,0,65+,75-100k,Some College,Northeast,0,0,0,3.2440548773799236,2023,0
19382,0,0,0,0,0,1,18-24,25-50k,Some College,South,0,1,1,8.748789514165932,2024,0
19383,1,1,1,0,0,0,35-44,25-50k,Graduate,Northeast,0,0,0,14.94294330889073,2024,0
19384,0,0,0,1,1,1,55-64,75-100k,High School,Northeast,0,0,0,10.5304348696321,2023,1
19385,1,1,0,0,0,1,45-54,75-100k,High School,Northeast,0,0,0,14.35434790985494,2024,1
19386,1,0,0,1,1,1,65+,75-100k,High School,South,0,0,0,7.710288050440844,2024,1
19387,0,0,1,1,1,0,45-54,<25k,High School,West,0,0,1,14.345866041255146,2024,0
19388,0,0,1,1,0,1,65+,<25k,Some College,West,0,1,1,3.5975585756604276,2024,0
19389,0,1,0,0,0,0,18-24,>100k,Some College,South,0,0,0,4.095931642435103,2024,0
19390,0,1,0,0,0,0,65+,25-50k,High School,West,0,0,0,6.224398683600261,2023,0
19391,1,0,0,1,0,0,45-54,>100k,Bachelors,South,0,0,0,7.952203802236173,2024,1
19392,1,1,0,0,0,0,18-24,>100k,Graduate,West,1,0,0,4.3579408180289825,2024,0
19393,0,0,1,1,1,0,45-54,>100k,High School,South,0,0,0,10.823538121903331,2024,0
19394,1,0,0,0,0,0,65+,25-50k,High School,Northeast,0,0,0,11.450206107197069,2024,0
19395,1,0,0,0,1,1,25-34,25-50k,High School,South,0,0,1,12.925750546503272,2024,1
19396,1,1,0,0,0,1,55-64,<25k,Graduate,Northeast,0,1,1,12.76748969138018,2023,0
19397,1,0,0,0,0,1,55-64,<25k,Bachelors,West,1,1,0,12.838404317038593,2024,0
19398,1,1,0,0,0,1,25-34,50-75k,Graduate,Northeast,0,0,0,12.854615160109324,2024,0
19399,0,1,0,0,0,0,65+,>100k,Some College,Midwest,0,0,1,5.085854863818299,2023,0
19400,0,1,0,0,1,0,45-54,>100k,Bachelors,West,1,0,0,3.767403633250903,2023,0
19401,1,0,0,0,0,1,18-24,75-100k,Some College,Northeast,0,0,0,6.905572149832106,2023,0
19402,0,1,1,0,1,0,18-24,>100k,Bachelors,Northeast,0,0,0,9.232583549379402,2024,0
19403,1,0,0,0,0,1,18-24,>100k,Bachelors,South,0,0,1,6.837014105493184,2023,0
19404,1,1,0,0,0,0,55-64,25-50k,High School,South,0,0,0,7.679949996554753,2024,0
19405,1,1,0,0,0,0,55-64,<25k,Bachelors,South,0,1,0,5.418461308415118,2023,0
19406,0,1,1,0,0,1,55-64,<25k,Graduate,South,0,0,0,8.0900005871779,2023,0
19407,0,0,0,0,1,0,35-44,<25k,High School,Midwest,0,0,1,7.082459501779186,2023,0
19408,0,0,1,0,0,0,45-54,25-50k,High School,Midwest,0,0,0,4.622298589744412,2023,0
19409,0,1,1,0,0,0,18-24,<25k,Bachelors,Northeast,0,1,1,10.775480267818427,2023,0
19410,0,1,0,1,1,0,45-54,75-100k,Graduate,Northeast,0,0,0,9.690087752593826,2023,1
19411,1,1,0,0,0,0,18-24,<25k,Graduate,Northeast,0,0,0,13.604523961561604,2024,0
19412,0,0,0,0,0,0,18-24,>100k,Bachelors,Midwest,0,0,0,13.041720769451436,2023,0
19413,0,0,0,0,0,0,65+,75-100k,High School,Midwest,0,0,0,9.62093173410739,2024,0
19414,0,0,0,0,1,1,65+,50-75k,Some College,Northeast,0,1,1,12.247549968820232,2023,0
19415,0,0,0,1,1,0,35-44,>100k,Some College,Midwest,0,0,0,13.444572061288763,2024,0
19416,0,0,0,0,1,0,18-24,<25k,Graduate,Midwest,1,0,1,8.671148201260618,2023,0
19417,0,1,0,0,1,0,35-44,50-75k,Bachelors,South,0,1,0,8.290795903954514,2024,0
19418,1,1,0,1,1,0,45-54,>100k,High School,Northeast,0,1,0,4.863562364796904,2024,1
19419,0,0,0,0,0,0,25-34,>100k,Some College,South,0,1,0,5.57346038810576,2024,0
19420,1,1,1,0,0,0,55-64,>100k,Some College,Northeast,0,1,0,8.421077800844369,2024,0
19421,1,1,0,0,0,1,65+,50-75k,Some College,Northeast,0,1,1,8.639547099782018,2024,0
19422,0,0,1,0,0,1,35-44,<25k,Some College,West,0,0,0,12.933895016854882,2024,0
19423,1,1,0,0,0,0,35-44,<25k,Some College,Northeast,0,1,0,3.3803467866263848,2023,0
19424,0,1,0,1,0,0,35-44,25-50k,Graduate,Northeast,0,0,0,7.33697934393768,2024,0
19425,0,0,1,1,0,0,35-44,<25k,Graduate,West,0,0,0,7.377164246180417,2023,0
19426,0,0,1,1,0,1,18-24,<25k,High School,South,0,0,0,3.8190782252599744,2024,0
19427,0,0,0,0,1,1,18-24,25-50k,High School,South,0,0,0,8.021474192047698,2024,1
19428,0,0,0,0,1,1,55-64,<25k,Some College,Midwest,0,1,1,4.4193936057554595,2024,0
19429,0,1,0,0,0,1,65+,<25k,High School,West,0,0,0,5.3873067314659195,2024,0
19430,1,0,0,1,0,1,25-34,>100k,High School,West,0,0,0,13.291755890669139,2024,0
19431,1,1,0,1,0,1,65+,50-75k,Bachelors,Midwest,0,0,1,10.388113441134088,2024,0
19432,0,1,0,0,0,0,35-44,25-50k,Graduate,South,0,0,1,2.969077472014165,2024,0
19433,0,1,0,1,0,0,25-34,>100k,High School,Midwest,0,0,0,5.029858130897521,2024,0
19434,0,0,0,1,0,1,35-44,>100k,Bachelors,Northeast,0,0,0,6.081163928045711,2024,0
19435,0,1,0,0,1,1,18-24,<25k,Some College,Northeast,0,0,0,5.554733578088236,2024,0
19436,1,1,0,0,1,0,18-24,75-100k,High School,Northeast,0,0,0,13.26496108881376,2023,0
19437,0,0,1,1,1,1,45-54,50-75k,Some College,Northeast,0,0,1,4.320761475719376,2023,1
19438,0,1,1,0,0,1,65+,25-50k,High School,South,0,0,0,7.876224585624073,2024,1
19439,1,1,0,0,0,0,18-24,75-100k,Some College,South,0,0,0,13.104208685954948,2023,0
19440,1,0,0,0,0,0,45-54,75-100k,High School,Midwest,0,1,0,6.400902885363456,2024,0
19441,0,1,1,0,1,1,35-44,50-75k,Graduate,Midwest,0,0,0,8.234928926348157,2024,0
19442,1,0,1,0,1,0,65+,>100k,Some College,West,0,0,0,4.092349036975518,2023,0
19443,0,0,0,1,1,0,25-34,25-50k,High School,Midwest,0,1,0,9.512899496931725,2024,0
19444,0,0,0,0,1,0,35-44,50-75k,Some College,South,1,0,0,11.103715571186264,2024,0
19445,0,1,0,1,0,0,18-24,25-50k,High School,Northeast,0,0,1,10.703360228114802,2023,0
19446,0,0,0,1,0,1,35-44,>100k,Some College,Northeast,0,1,0,11.037717665958871,2024,0
19447,1,0,0,1,0,0,25-34,50-75k,Bachelors,Midwest,1,0,0,12.994469424641464,2023,0
19448,0,0,0,0,0,0,25-34,75-100k,High School,Northeast,0,0,0,11.55071381883874,2023,0
19449,0,1,0,0,0,1,25-34,50-75k,Some College,West,0,0,0,3.1869766815366525,2023,0
19450,0,0,0,0,1,1,18-24,<25k,Graduate,Midwest,1,0,1,6.443024165445811,2023,1
19451,0,1,0,0,1,0,25-34,>100k,High School,West,0,0,1,11.994279531841547,2023,1
19452,1,1,1,0,0,1,25-34,75-100k,Some College,Northeast,0,0,0,4.511310184489247,2023,0
19453,0,0,1,0,0,0,25-34,>100k,Bachelors,South,0,0,0,8.079085457776547,2023,0
19454,0,0,0,0,1,0,45-54,50-75k,Some College,West,0,0,0,14.391085347722893,2024,0
19455,1,0,0,0,0,1,35-44,75-100k,Some College,South,0,0,1,8.49220308906754,2024,0
19456,0,0,0,0,0,0,65+,25-50k,High School,Northeast,0,0,0,7.412201294071286,2023,0
19457,0,1,0,1,1,0,65+,50-75k,Bachelors,Northeast,0,0,1,3.654517674793773,2024,0
19458,0,0,0,0,1,1,25-34,75-100k,Graduate,Midwest,0,0,1,8.084295511899896,2023,0
19459,0,1,0,0,0,0,55-64,75-100k,Some College,Midwest,0,1,0,14.099177767003892,2023,0
19460,0,1,1,0,0,0,55-64,50-75k,Some College,Midwest,0,0,1,13.470324978880885,2024,0
19461,0,0,1,0,1,0,45-54,<25k,Bachelors,West,0,0,0,8.21515059965349,2024,1
19462,1,1,0,0,1,1,45-54,50-75k,Bachelors,Northeast,0,0,0,9.638127581689202,2023,0
19463,1,1,0,1,0,0,55-64,25-50k,High School,Midwest,0,0,0,9.011854941823785,2024,0
19464,1,0,1,0,0,0,18-24,50-75k,Graduate,Northeast,1,0,0,5.505514294817724,2023,0
19465,1,0,0,0,0,0,45-54,>100k,Some College,Midwest,0,0,0,14.671389703152753,2023,0
19466,0,0,0,0,0,0,25-34,>100k,Graduate,Northeast,0,1,0,14.728012103075555,2024,0
19467,1,1,0,0,0,1,35-44,75-100k,High School,West,0,0,0,14.593686564185138,2023,0
19468,0,0,0,0,0,0,65+,>100k,Bachelors,South,0,0,0,13.666925330501597,2023,0
19469,0,0,1,0,0,0,55-64,>100k,Bachelors,Northeast,0,0,0,9.435911493429021,2023,0
19470,0,1,0,0,1,1,45-54,25-50k,High School,West,0,1,0,8.709933229710776,2024,0
19471,0,0,0,0,1,1,35-44,25-50k,High School,South,0,0,1,10.340352454783917,2024,0
19472,1,0,0,1,0,0,65+,25-50k,High School,West,0,0,0,12.623314725531507,2023,0
19473,0,0,0,1,0,1,65+,<25k,Some College,South,0,0,0,7.856855619641829,2024,1
19474,0,0,0,1,0,0,25-34,50-75k,Graduate,West,0,1,0,4.048789804150331,2023,0
19475,0,0,0,1,0,1,35-44,<25k,Bachelors,Midwest,0,0,0,2.5629766267529126,2023,0
19476,0,0,0,0,1,1,45-54,<25k,High School,Midwest,0,0,0,12.959404258666863,2024,0
19477,0,0,0,0,0,0,65+,<25k,Graduate,West,0,0,0,7.3535872263225075,2024,0
19478,0,0,1,0,1,0,18-24,>100k,Some College,Midwest,0,0,0,14.955547117260453,2024,1
19479,0,0,0,0,0,0,18-24,<25k,High School,West,1,1,0,9.614033248916478,2023,0
19480,1,0,0,0,0,0,65+,50-75k,Bachelors,West,0,0,0,9.859399536884546,2023,0
19481,0,0,0,0,0,0,18-24,>100k,High School,Northeast,0,0,1,5.554670654052713,2023,0
19482,0,0,0,1,0,0,25-34,25-50k,Some College,Northeast,0,1,0,11.431457337413415,2023,0
19483,1,0,0,0,1,0,25-34,>100k,Graduate,West,0,0,0,14.120173556109018,2023,0
19484,1,0,0,0,0,0,55-64,<25k,High School,Northeast,1,0,0,4.003704861895344,2024,0
19485,0,1,1,0,0,0,35-44,<25k,Some College,Northeast,0,0,0,10.549623106588788,2024,0
19486,0,0,0,1,0,0,18-24,75-100k,High School,South,0,1,0,3.710168015881373,2024,0
19487,1,0,0,0,0,0,25-34,<25k,Graduate,West,1,0,1,9.67167234663285,2023,1
19488,0,1,1,0,0,0,18-24,25-50k,High School,Midwest,1,0,0,14.78958598442763,2023,0
19489,0,0,1,0,1,1,18-24,50-75k,Some College,South,1,1,1,12.494075548149954,2023,1
19490,0,0,0,1,0,1,35-44,50-75k,High School,Northeast,0,0,0,11.899982006416929,2023,0
19491,1,0,0,0,0,0,25-34,>100k,Graduate,South,0,0,0,14.34305221050604,2023,0
19492,1,0,0,0,0,0,18-24,25-50k,Bachelors,West,1,0,0,7.491431407117107,2023,0
19493,1,0,0,0,0,0,25-34,75-100k,Some College,Northeast,0,0,1,7.164506210598384,2023,1
19494,0,0,0,0,0,0,35-44,75-100k,High School,West,0,0,0,14.911047225718951,2023,0
19495,0,0,0,0,0,0,55-64,>100k,Graduate,West,0,0,0,14.780677907273276,2024,0
19496,0,1,0,0,0,0,55-64,<25k,Bachelors,Northeast,0,1,0,6.017579162380816,2023,0
19497,1,0,1,1,0,0,18-24,25-50k,Graduate,South,0,0,0,9.280412868790407,2023,1
19498,1,0,0,0,0,0,45-54,75-100k,Bachelors,Midwest,0,0,1,12.709316641533261,2023,0
19499,0,0,1,0,0,1,65+,75-100k,Some College,South,0,0,0,14.565565683155592,2023,0
19500,1,0,0,1,1,0,18-24,75-100k,Some College,Northeast,0,0,0,2.6265355183231605,2024,1
19501,0,0,0,0,0,1,25-34,75-100k,Some College,Midwest,0,0,0,10.53483283562285,2023,0
19502,0,1,1,0,0,0,35-44,50-75k,Some College,West,0,0,0,12.287386495664824,2024,0
19503,1,1,1,0,0,0,45-54,>100k,Graduate,Northeast,0,0,0,10.07580020554121,2024,1
19504,0,0,1,0,1,0,55-64,>100k,Bachelors,South,0,0,1,2.9452364068752352,2024,1
19505,0,0,0,1,0,0,65+,<25k,Some College,Midwest,0,0,0,7.346131261326036,2024,0
19506,0,1,0,0,1,0,55-64,50-75k,Graduate,South,1,1,0,10.188212576673221,2024,0
19507,1,1,1,0,1,0,65+,>100k,Some College,Midwest,0,1,0,7.376197442253631,2024,0
19508,1,0,0,0,0,0,18-24,<25k,High School,South,0,0,1,8.85812407167192,2023,0
19509,1,1,0,0,0,1,65+,75-100k,Bachelors,South,0,0,0,11.496614706762754,2024,0
19510,1,1,0,0,0,0,25-34,>100k,High School,West,0,0,0,6.690328729069141,2023,0
19511,0,0,0,0,1,1,55-64,>100k,Graduate,Midwest,0,1,0,7.154997115812276,2024,0
19512,0,1,1,1,1,0,35-44,<25k,Some College,South,1,1,1,14.14801690585613,2024,1
19513,1,1,0,0,1,0,55-64,50-75k,Bachelors,Midwest,0,0,0,8.67576625698926,2023,1
19514,1,1,1,0,0,1,45-54,50-75k,Bachelors,West,0,1,0,12.323239284784602,2023,1
19515,1,0,0,0,1,0,18-24,>100k,Graduate,West,0,0,0,10.574251740163263,2024,0
19516,1,1,0,0,1,1,55-64,50-75k,Graduate,West,0,0,0,10.563960188655699,2023,1
19517,1,0,0,1,0,0,35-44,>100k,Bachelors,Midwest,0,0,0,7.091102051818928,2023,0
19518,0,1,1,0,0,0,35-44,25-50k,High School,West,0,0,0,13.045421086416285,2024,0
19519,0,0,0,0,1,0,35-44,>100k,High School,South,0,0,0,9.882966798327502,2023,0
19520,1,0,0,0,0,0,25-34,50-75k,Graduate,Midwest,0,0,0,12.869550764671207,2023,0
19521,1,1,1,1,0,0,18-24,50-75k,Graduate,South,0,0,0,9.165153937605357,2024,1
19522,1,0,0,1,0,0,45-54,75-100k,Some College,Midwest,0,0,1,12.899675232551072,2024,0
19523,0,1,0,0,0,0,18-24,>100k,Some College,West,0,0,0,7.70161706953518,2023,0
19524,0,0,0,0,0,0,18-24,<25k,High School,Midwest,0,1,0,10.175739391893474,2023,0
19525,1,0,0,0,0,0,18-24,75-100k,Graduate,South,0,0,0,5.705095030865447,2023,0
19526,1,0,0,0,0,0,65+,25-50k,Bachelors,Northeast,0,0,0,3.491009257808864,2024,0
19527,1,0,0,0,0,0,65+,<25k,Bachelors,South,0,0,0,6.405661551652328,2023,0
19528,0,1,0,0,1,1,55-64,50-75k,Graduate,Midwest,0,0,0,9.692604577787542,2023,1
19529,1,1,0,0,1,1,35-44,50-75k,Graduate,Northeast,0,0,1,7.614180254140638,2023,0
19530,1,1,0,0,0,0,35-44,>100k,Bachelors,Northeast,1,1,1,10.087274429893803,2024,0
19531,1,0,0,1,0,1,25-34,75-100k,High School,Northeast,0,0,0,7.961188977133936,2023,1
19532,0,0,1,0,0,0,65+,75-100k,Bachelors,West,0,1,0,12.097399175491962,2024,0
19533,0,1,0,0,0,0,65+,<25k,Bachelors,Northeast,0,0,0,11.251724411259,2024,0
19534,1,1,1,0,0,0,25-34,75-100k,Bachelors,Northeast,0,0,0,13.433417722684032,2024,0
19535,0,1,1,0,1,1,35-44,50-75k,Graduate,Midwest,0,0,0,3.85296898835596,2024,0
19536,0,1,0,0,0,0,55-64,>100k,Graduate,South,0,0,1,13.722553582774246,2024,1
19537,0,1,0,0,0,1,55-64,50-75k,Some College,West,0,0,1,13.997607803264238,2024,0
19538,1,1,1,1,0,1,45-54,50-75k,Some College,Northeast,0,0,0,4.345371818284933,2023,0
19539,0,1,0,1,1,1,45-54,>100k,Some College,Northeast,0,1,1,4.6458804684944734,2024,0
19540,0,1,0,0,1,0,18-24,75-100k,Some College,South,0,0,0,6.017421713977679,2023,0
19541,1,0,0,1,1,1,45-54,50-75k,Bachelors,Northeast,0,0,1,14.697456508380524,2024,1
19542,1,1,0,0,0,0,35-44,75-100k,Graduate,Midwest,0,0,0,11.986276483367952,2023,0
